new_id;id:ID;names;size;labels;rho
439;TCEAL1;TCEAL1;3847;gene:protein;0.5158856872830186
440;mitotic_nuclear_division;mitotic nuclear division;834;biological process;0.5
441;tumor_necrosis_factor_receptor_binding;tumor necrosis factor receptor binding;2664;molecular function;0.1999999999999947
442;S100A4;S100A4;767;gene:protein;0.6285609451219513
443;lymphangiogenesis;lymphangiogenesis;244;biological process;0.5
444;DNA_repair;DNA repair;1342;biological process;0.5133970911111114
445;OXT;OXT;26;gene:protein;0.5669582084615384
446;head_and_neck_squamous_cell_carcinoma;head and neck squamous cell carcinoma;164;disease;0.5
447;fibrosarcoma;fibrosarcoma;268;disease;0.1252588749390244
448;TMEM8B;TMEM8B;2;gene:protein;0.57666841
449;Adenosine;Adenosine;117;drug;0.5028176966666666
450;mesenchymal_cell;mesenchymal cell;5526;anatomical entity:enzyme source;0.5761078083941606
451;OXER1;OXER1;329;gene:protein;0.5513812745535713
452;pulmonary_edema;pulmonary edema;58;disease;0.5
453;heart;heart;3694;enzyme source;0.5
454;glucose_homeostasis;glucose homeostasis;170;biological process;0.3333333399999995
455;SMURF2;SMURF2;213;gene:protein;0.6751193965517241
456;SMAD7;SMAD7;533;gene:protein;0.6464593357575759
457;SMAD2;SMAD2;805;gene:protein;0.6386016851612903
458;naive_T-lymphocyte;naive T-lymphocyte;83;enzyme source;0.5009090912
459;SMAD4;SMAD4;646;gene:protein;0.63636491557971
460;T_cell_differentiation;T cell differentiation;217;biological process;0.5085602358333333
461;paclitaxel;paclitaxel;2539;drug;0.5021727052139461
462;ATF1;ATF1;33;gene:protein;0.64512855875
463;TBX21;TBX21;423;gene:protein;0.6261786064341083
464;TGFBR2;TGFBR2;117;gene:protein;0.6333247365625
465;cytokine_production;cytokine production;296;biological process;0.506310617360406
466;Taxol;Taxol;282;other;0.5228383489795918
467;Luspatercept;Luspatercept;25;drug;0.520811792
468;STAT3;STAT3;41763;gene:protein;0.6294487899192387
469;DKK3;DKK3;194;gene:protein;0.5871792995
470;EZH2;EZH2;6895;gene:protein;0.605913281205821
471;NUMB;NUMB;24;gene:protein;0.5998762879999999
472;tazemetostat;tazemetostat;49;drug;0.5
473;extracellular_exosome;extracellular exosome;2748;cellular component;0.5
474;F12;F12;794;gene:protein;0.5764453087719296
475;PC-12_cell;PC-12 cell;12;enzyme source;0.5
476;cell_dedifferentiation;cell dedifferentiation;4;biological process;0.25341775
477;ITGB1;ITGB1;336;gene:protein;0.6594247437254902
478;GFAP;GFAP;550;gene:protein;0.590292832314815
479;hydrochlorothiazide;hydrochlorothiazide;10;drug;0.5072751388888889
480;Cyclophosphamide;Cyclophosphamide;266;drug;0.5
481;Trastuzumab;Trastuzumab;1458;drug;0.5209624412299465
482;ERBB2;ERBB2;8798;gene:protein;0.6437707195886069
483;spironolactone;spironolactone;104;drug;0.5
484;negative_regulation_of_kinase_activity;negative regulation of kinase activity;929;biological process;0.5006354834429064
485;prostacyclin;prostacyclin;41;other;0.5099637768181818
486;Nitric_Oxide;Nitric Oxide;676;drug;0.5121490421798366
487;ifosfamide;ifosfamide;198;drug;0.5
488;chronic_kidney_disease;chronic kidney disease;2617;disease;0.52263522105
489;DCX;DCX;9706;gene:protein;0.3110327896146045
490;coculture;coculture;1020;enzyme source;0.5
491;kidney;kidney;5298;enzyme source;0.1428822813433679
492;interleukin-12_receptor_binding;interleukin-12 receptor binding;2457;molecular function;0.5
493;FKBP1B;FKBP1B;3;gene:protein;0.74685125
494;DLC1;DLC1;409;gene:protein;0.6514911752380952
495;cancer;cancer;358;disease;0.5271413879518072
496;NOD2;NOD2;2325;gene:protein;0.5990302159791119
497;interleukin-8_receptor_binding;interleukin-8 receptor binding;2305;molecular function;0.500215146402754
498;mitochondrial_chromosome;mitochondrial chromosome;1138;cellular component;0.5206722109550559
499;cornea;cornea;157;enzyme source;0.5
500;wound_healing;wound healing;611;biological process;0.5
501;IFIH1;IFIH1;123;gene:protein;0.7071194510714286
502;neutrophil;neutrophil;2100;enzyme source;0.125
503;PNPT1;PNPT1;15;gene:protein;0.619560525
504;SUPV3L1;SUPV3L1;4;gene:protein;0.6455451666666666
505;myofibroblast;myofibroblast;73;enzyme source;0.5
506;reactive_oxygen_species_biosynthetic_process;reactive oxygen species biosynthetic process;616;biological process;0.5038602913503648
507;keratocyte;keratocyte;1;enzyme source;0.5
508;DDX58;DDX58;222;gene:protein;0.6882158883333336
509;TRGJ2;TRGJ2;81;gene;0.5
510;cystic_fibrosis;cystic fibrosis;1722;disease;0.5047002911678833
511;BRAF;BRAF;3807;gene:protein;0.6329734299056602
512;Adalimumab;Adalimumab;262;drug;0.5621907553333333
513;type_2_diabetes_mellitus;type 2 diabetes mellitus;715;disease;0.5082934110059173
514;morbid_obesity;morbid obesity;29;disease;0.5
515;doxycycline;doxycycline;446;drug;0.5
516;Follitropin;Follitropin;206;drug;0.5119167943137255
517;cranium;cranium;438;enzyme source;0.500499808235294
518;lymphatic_system_disease;lymphatic system disease;91;disease;0.511191392
519;groin;groin;39;enzyme source;0.5
520;vemurafenib;vemurafenib;513;drug;0.5
521;vitamin B12;vitamin B12;291;other;0.5
522;vitamin_B12_deficiency;vitamin B12 deficiency;46;disease;0.366666672173913
523;neuropathy;neuropathy;386;disease;0.5004464774172186
524;metformin;metformin;2625;drug;0.5003852081355932
525;foot;foot;161;enzyme source;0.1452439793506492
526;reflex;reflex;135;biological process;0.0999999999999999
527;AIFM1;AIFM1;510;gene:protein;0.6261142693406592
528;pernicious_anemia;pernicious anemia;24;disease;0.5
529;EDTA;EDTA;1403;other;0.5042545530885783
530;CD55;CD55;1139;gene:protein;0.3922260589497717
531;MMD;MMD;230;gene:protein;0.5181659966666666
532;CBLIF;CBLIF;951;gene:protein;0.5479386933082705
533;TNFAIP1;TNFAIP1;511;gene:protein;0.5866553846666667
534;potassium:proton_exchanging_ATPase_complex;potassium:proton exchanging ATPase complex;63;cellular component;0.5
535;talus;talus;133;enzyme source;0.5015840229090909
536;GYPA;GYPA;518;gene:protein;0.6045043963725492
537;style;style;232;enzyme source;0.5
538;AAVS1;AAVS1;1048;gene;0.5003401359047619
539;AIMP1;AIMP1;15;gene:protein;0.625772985
540;OLR1;OLR1;159;gene:protein;0.6465395073333333
541;acute_interstitial_pneumonia;acute interstitial pneumonia;76;disease;0.5989018725
542;C5AR1;C5AR1;292;gene:protein;0.5741368451999999
543;TCEA1;TCEA1;89;gene:protein;0.5561416211111112
544;IL16;IL16;222;gene:protein;0.60971396875
545;CRP;CRP;4736;gene:protein;0.591705898907036
546;Medroxyprogesterone_acetate;Medroxyprogesterone acetate;361;drug;0.5183676321818181
547;plasma_cell_differentiation;plasma cell differentiation;95;biological process;0.5013477094339622
548;peroxidase_activity;peroxidase activity;655;molecular function;0.4780518547354257
549;IL21;IL21;973;gene:protein;0.6165074486885244
550;monocyte;monocyte;1454;enzyme source;0.3336563374030986
551;alternative_complement_pathway;alternative complement pathway;128;pathway;0.5014784951612904
552;PRTN3;PRTN3;312;gene:protein;0.5928192001851853
553;T_cell_proliferation;T cell proliferation;782;biological process;0.5048380450116009
554;B_cell_differentiation;B cell differentiation;321;biological process;0.508483212278481
555;signaling;signaling;5153;biological process;0.5011626490764334
556;LPA;LPA;1821;gene:protein;0.5398682435588972
557;CD200R1;CD200R1;438;gene:protein;0.5618875378787878
558;hepatitis;hepatitis;1135;disease;0.3523742927979277
559;TLR7;TLR7;692;gene:protein;0.6489115445890413
560;tail;tail;1794;anatomical entity:enzyme source;0.5
561;MT-CO2;MT-CO2;492;gene:protein;0.1297738427281553
562;influenza;influenza;2737;disease;0.3511089216222204
563;COP9_signalosome;COP9 signalosome;104;cellular component;0.5061771096078431
564;DOK2;DOK2;26;gene:protein;0.607360924
565;CD48;CD48;290;gene:protein;0.6163761164893615
566;NANS;NANS;1606;gene:protein;0.5421226788262913
567;COVID-19;COVID-19;5606;disease;0.5075030071481481
568;Scott_syndrome;Scott syndrome;24;disease;0.5
569;ATP6V0A2;ATP6V0A2;651;gene:protein;0.6025842421875
570;Streptomycin;Streptomycin;1171;drug;0.5149270989164784
571;FBXO8;FBXO8;3682;gene:protein;0.5002273036134935
572;ciliary_vesicle;ciliary vesicle;925;cellular component;0.5
573;ENO1;ENO1;701;gene:protein;0.6959814337142857
574;ENG;ENG;789;gene:protein;0.6379490558461537
575;SDC1;SDC1;8106;gene:protein;0.6076158333368756
576;cutaneous_mastocytosis;cutaneous mastocytosis;9327;disease;0.4995691006760909
577;THY1;THY1;1025;gene:protein;0.6467443524210527
578;GO:0042981;GO:0042981;2;other;0.545220315
579;CENPU;CENPU;20;gene:protein;0.6818583
580;retinol_dehydrogenase_activity;retinol dehydrogenase activity;1678;molecular function;0.5
581;chromosome_movement_towards_spindle_pole;chromosome movement towards spindle pole;1;biological process;0.5
582;kinetochore;kinetochore;97;cellular component;0.3333333399999998
583;C12orf42;C12orf42;8;gene;0.55
584;ZNF804A;ZNF804A;6;gene:protein;0.60119643
585;SOX17;SOX17;169;gene:protein;0.659728167826087
586;ZFP82;ZFP82;3;gene:protein;0.5625206199999999
587;finger;finger;1223;enzyme source;0.5000918274380165
588;TRIM58;TRIM58;2;gene:protein;0.5196292499999999
589;carmustine;carmustine;200;drug;0.5050805616981132
590;glioblastoma;glioblastoma;4944;disease;0.2880781280484448
591;VTN;VTN;132;gene:protein;0.6029496805263159
592;central_nervous_system;central nervous system;2797;enzyme source;0.517172642780374
593;TF;TF;2334;gene:protein;0.575568522731278
594;glioblastoma_multiforme_cell_line;glioblastoma multiforme cell line;254;enzyme source;0.5
595;MDM2;MDM2;5210;gene:protein;0.6396843408608057
596;CDH5;CDH5;207;gene:protein;0.6234027318333334
597;Carmustine;Carmustine;17;drug;0.5081018555555556
598;BCNU;BCNU;105;other;0.5151008480952382
599;PXN;PXN;263;gene:protein;0.6291012688095238
600;phosphate_acetyltransferase_activity;phosphate acetyltransferase activity;216;molecular function;0.5
601;bioluminescence;bioluminescence;240;biological process;0.5
602;MMRN1;MMRN1;3621;gene:protein;0.5416544876388893
603;fenofibrate;fenofibrate;167;drug;0.5
604;regulation_of_oxidative_phosphorylation;regulation of oxidative phosphorylation;601;biological process;0.5006381039682541
605;lipid_metabolic_process;lipid metabolic process;268;biological process;0.5165762404605264
606;NADPH_dehydrogenase_(quinone)_activity;NADPH dehydrogenase (quinone) activity;196;molecular function;0.5
607;CYBB;CYBB;200;gene:protein;0.6495518293749999
608;oxidative_phosphorylation;oxidative phosphorylation;394;biological process;0.5
609;cAMP-dependent_protein_kinase_activity;cAMP-dependent protein kinase activity;4757;molecular function;0.5
610;NLRP3;NLRP3;1432;gene:protein;0.6523426676506024
611;SREBF1;SREBF1;269;gene:protein;0.6301053175000001
612;electron_transporter__transferring_electrons_within_cytochrome_b6/f_complex_of_photosystem_II_activity;electron transporter transferring electrons within cytochrome b6/f complex of photosystem II activity;1300;molecular function;0.1111111100000012
613;CYP2C18;CYP2C18;6;gene:protein;0.52399081
614;endothelial_cell_migration;endothelial cell migration;84;biological process;0.1255907386153846
615;memory;memory;5018;biological process;0.2006413916091922
616;fatty_acid_oxidation;fatty acid oxidation;73;biological process;0.1145236751818182
617;metabolic_process;metabolic process;3212;biological process;0.5151198170965565
618;glycolytic_process;glycolytic process;2604;biological process;0.352136494985336
619;clofibrate;clofibrate;12;drug;0.5
620;TNFSF10;TNFSF10;6945;gene:protein;0.618703421243523
621;SH-SY5Y_cell;SH-SY5Y cell;24;enzyme source;0.5
622;BCL2;BCL2;14925;gene:protein;0.6378753705392383
623;superoxide_dismutase_activity;superoxide dismutase activity;962;molecular function;0.5043149936309524
624;gestational_diabetes;gestational diabetes;120;disease;0.5234006813333333
625;root_nodule;root nodule;374;enzyme source;0.5
626;cortisol;cortisol;347;other;0.5021319647619048
627;toxic_shock_syndrome;toxic shock syndrome;391;disease;0.5003787881818181
628;corticotropin-releasing_hormone_signaling_pathway;corticotropin-releasing hormone signaling pathway;58;pathway;0.598380191111111
629;paraganglioma;paraganglioma;21;disease;0.5
630;Thyroglobulin;Thyroglobulin;1;other;0.5625
631;Metformin;Metformin;244;drug;0.5011783564102564
632;ACTH;ACTH;237;other;0.2530993038709677
633;DM;DM;1031;other;0.5
634;IL18;IL18;1228;gene:protein;0.6230042811855669
635;PSME3;PSME3;452;gene:protein;0.6410713543010753
636;LY86;LY86;22;gene:protein;0.5918513025000001
637;CD40LG;CD40LG;1201;gene:protein;0.6325921563265301
638;EXOSC10;EXOSC10;1757;gene:protein;0.6552812574709304
639;common_variable_immunodeficiency;common variable immunodeficiency;293;disease;0.5367256580555557
640;TCIRG1;TCIRG1;563;gene:protein;0.6196499213740456
641;IKBKG;IKBKG;414;gene:protein;0.6726086440909089
642;dermatitis;dermatitis;67;disease;0.5073114400000001
643;acetaldehyde_dehydrogenase_(acetylating)_activity;acetaldehyde dehydrogenase (acetylating) activity;697;molecular function;0.6012538023364483
644;G6PD;G6PD;206;gene:protein;0.6401156507407408
645;IFNGR1;IFNGR1;45;gene:protein;0.6643700000000001
646;S100A12;S100A12;434;gene:protein;0.6486465859722224
647;hemophagocytic_lymphohistiocytosis;hemophagocytic lymphohistiocytosis;35;disease;0.1797713488888888
648;ATM;ATM;2989;gene:protein;0.6655656590960458
649;IL18BP;IL18BP;64;gene:protein;0.5463554581818181
650;MCF2L;MCF2L;53;gene:protein;0.5339603765
651;P4HTM;P4HTM;13;gene:protein;0.5398547777777778
652;F11;F11;58;gene:protein;0.6088870499999999
653;EXOSC2;EXOSC2;149;gene:protein;0.6784802478378378
654;TIGIT;TIGIT;2367;gene:protein;0.6388554040579708
655;disease_by_infectious_agent;disease by infectious agent;167;disease;0.5110448255172414
656;adenosine_deaminase_activity;adenosine deaminase activity;1;molecular function;0.2
657;hematopoietic_stem_cell;hematopoietic stem cell;1142;enzyme source;0.5008780180679785
658;ELF3;ELF3;348;gene:protein;0.6016017735294117
659;autoimmune_hepatitis;autoimmune hepatitis;29;disease;0.5
660;eosinophil;eosinophil;281;enzyme source;0.5
661;DOCK8;DOCK8;31;gene:protein;0.6111785312499999
662;lamina_propria;lamina propria;91;enzyme source;0.5
663;phenylalanine_dehydrogenase_activity;phenylalanine dehydrogenase activity;470;molecular function;0.5
664;ZNF362;ZNF362;70;gene:protein;0.5345287284615383
665;dupilumab;dupilumab;24;drug;0.5
666;Nijmegen_breakage_syndrome;Nijmegen breakage syndrome;816;disease;0.5010589042553192
667;PID;PID;226;other;0.5
668;IVIG;IVIG;729;other;0.5005020624475525
669;status_epilepticus;status epilepticus;28;disease;0.5
670;CD38;CD38;8199;gene:protein;0.6102833142256636
671;human_immunodeficiency_virus_infectious_disease;human immunodeficiency virus infectious disease;296;disease;0.5
672;IL10;IL10;4291;gene:protein;0.6224787929615758
673;PECAM1;PECAM1;979;gene:protein;0.6188729736749121
674;CCR5;CCR5;1692;gene:protein;0.6437330770443352
675;GPNMB;GPNMB;239;gene:protein;0.5897812883653847
676;NDC80;NDC80;337;gene:protein;0.6218315014814816
677;AGRP;AGRP;725;gene:protein;0.5054743170930234
678;adenosine;adenosine;2113;drug;0.5005259315163935
679;Sodium_bicarbonate;Sodium bicarbonate;205;drug;0.5426652823577234
680;urine;urine;4746;enzyme source;0.5
681;hypokalemia;hypokalemia;80;disease;0.5
682;Sodium_chloride;Sodium chloride;110;drug;0.5
683;RAPGEF5;RAPGEF5;1384;gene:protein;0.5008820265248227
684;hematopoietic_system_disease;hematopoietic system disease;40;disease;0.5419616123529414
685;cerebrovascular_disease;cerebrovascular disease;1420;disease;0.513287779232082
686;sickle_cell_anemia;sickle cell anemia;10;disease;0.5
687;peritonitis;peritonitis;204;disease;0.5013071905882353
688;phagocytosis;phagocytosis;1453;biological process;0.3333333399999981
689;marrow_cell;marrow cell;338;enzyme source;0.4970811965775401
690;MYD88;MYD88;2202;gene:protein;0.6245652758064517
691;acalabrutinib;acalabrutinib;94;drug;0.5
692;GLI2;GLI2;1958;gene:protein;0.616146778721591
693;GADD45B;GADD45B;388;gene:protein;0.6384908241666668
694;TIRAP;TIRAP;165;gene:protein;0.6389001154838708
695;interleukin-10_production;interleukin-10 production;128;biological process;0.5
696;negative_regulation_of_apoptotic_process;negative regulation of apoptotic process;1149;biological process;0.5021035739100347
697;interleukin-1_production;interleukin-1 production;83;biological process;0.4957264958974359
698;Niraparib;Niraparib;15;drug;0.5
699;CASP8AP2;CASP8AP2;116;gene:protein;0.6348518863157896
700;NR3C2;NR3C2;1517;gene:protein;0.5955714880468747
701;thorax;thorax;2034;enzyme source;0.5010495016716418
702;anthranilate_phosphoribosyltransferase_activity;anthranilate phosphoribosyltransferase activity;17;molecular function;0.5
703;KIFBP;KIFBP;1;gene:protein;0.5
704;ROM1;ROM1;125;gene:protein;0.5269960477777778
705;Human_papillomavirus_infectious_disease;Human papillomavirus infectious disease;4183;disease;0.5
706;trachea;trachea;118;enzyme source;0.5
707;superior_vena_cava;superior vena cava;29;enzyme source;0.5
708;sternocleidomastoid_muscle;sternocleidomastoid muscle;6;enzyme source;0.5
709;jugular_vein;jugular vein;70;enzyme source;0.5
710;phrenic_nerve;phrenic nerve;6;enzyme source;0.5
711;amyloidosis;amyloidosis;3817;disease;0.1007298130729176
712;GLS2;GLS2;114;gene:protein;0.56061886
713;SH2D1A;SH2D1A;628;gene:protein;0.6065381513698631
714;cardiac_muscle_fiber;cardiac muscle fiber;376;enzyme source;0.4968553459433962
715;MAPK1;MAPK1;164;gene:protein;0.6646165067391303
716;ACTB;ACTB;167;gene:protein;0.7004955211864408
717;C-X-C_motif_chemokine_12_receptor_activity;C-X-C motif chemokine 12 receptor activity;13465;molecular function;0.6203136067250823
718;CXCR5;CXCR5;640;gene:protein;0.5981546249295774
719;CXCR1;CXCR1;319;gene:protein;0.640979814935065
720;CXCR3;CXCR3;917;gene:protein;0.6659708216312057
721;CXCR6;CXCR6;201;gene:protein;0.609192235483871
722;CXCL12;CXCL12;5322;gene:protein;0.6281788764634146
723;CXCR2;CXCR2;636;gene:protein;0.6545323294214876
724;GNB1;GNB1;3;gene:protein;0.7037620333333333
725;HMOX1;HMOX1;2657;gene:protein;0.6309951456020941
